model,category,layer,head,attention
gptq2,no_explanation,2,25,0.0
gptq2,no_explanation,2,26,0.0
gptq2,no_explanation,2,27,0.0
gptq2,no_explanation,3,0,0.0
gptq2,no_explanation,3,1,0.0
gptq2,no_explanation,3,2,0.0
gptq2,no_explanation,3,3,0.0
gptq2,no_explanation,3,4,0.0
gptq2,no_explanation,3,5,0.0
gptq2,no_explanation,3,6,0.0
gptq2,no_explanation,3,7,0.0
gptq2,no_explanation,3,8,0.0
gptq2,no_explanation,3,9,0.0
gptq2,no_explanation,3,10,0.0
gptq2,no_explanation,3,11,0.0
gptq2,no_explanation,3,12,0.0
gptq2,no_explanation,3,13,0.0
gptq2,no_explanation,3,14,0.0
gptq2,no_explanation,3,15,0.0
gptq2,no_explanation,3,16,0.0
gptq2,no_explanation,3,17,0.0
gptq2,no_explanation,3,18,0.0
gptq2,no_explanation,3,19,0.0
gptq2,no_explanation,3,20,0.0
gptq2,no_explanation,3,21,0.0
gptq2,no_explanation,3,22,0.0
gptq2,no_explanation,3,23,0.0
gptq2,no_explanation,3,24,0.0
gptq2,no_explanation,3,25,0.0
gptq2,no_explanation,3,26,0.0
gptq2,no_explanation,3,27,0.0
gptq2,no_explanation,4,0,0.0
gptq2,no_explanation,4,1,0.0
gptq2,no_explanation,4,2,0.0
gptq2,no_explanation,4,3,0.0
gptq2,no_explanation,4,4,0.0
gptq2,no_explanation,4,5,0.0
gptq2,no_explanation,4,6,0.0
gptq2,no_explanation,4,7,0.0
gptq2,no_explanation,4,8,0.0
gptq2,no_explanation,4,9,0.0
gptq2,no_explanation,4,10,0.0
gptq2,no_explanation,4,11,0.0
gptq2,no_explanation,4,12,0.0
gptq2,no_explanation,4,13,0.0
gptq2,no_explanation,4,14,0.0
gptq2,no_explanation,4,15,0.0
gptq2,no_explanation,4,16,0.0
gptq2,no_explanation,4,17,0.0
gptq2,no_explanation,4,18,0.0
gptq2,no_explanation,4,19,0.0
gptq2,no_explanation,4,20,0.0
gptq2,no_explanation,4,21,0.0
gptq2,no_explanation,4,22,0.0
gptq2,no_explanation,4,23,0.0
gptq2,no_explanation,4,24,0.0
gptq2,no_explanation,4,25,0.0
gptq2,no_explanation,4,26,0.0
gptq2,no_explanation,4,27,0.0
gptq2,no_explanation,5,0,0.0
gptq2,no_explanation,5,1,0.0
gptq2,no_explanation,5,2,0.0
gptq2,no_explanation,5,3,0.0
gptq2,no_explanation,5,4,0.0
gptq2,no_explanation,5,5,0.0
gptq2,no_explanation,5,6,0.0
gptq2,no_explanation,5,7,0.0
gptq2,no_explanation,5,8,0.0
gptq2,no_explanation,5,9,0.0
gptq2,no_explanation,5,10,0.0
gptq2,no_explanation,5,11,0.0
gptq2,no_explanation,5,12,0.0
gptq2,no_explanation,5,13,0.0
gptq2,no_explanation,5,14,0.0
gptq2,no_explanation,5,15,0.0
gptq2,no_explanation,5,16,0.0
gptq2,no_explanation,5,17,0.0
gptq2,no_explanation,5,18,0.0
gptq2,no_explanation,5,19,0.0
gptq2,no_explanation,5,20,0.0
gptq2,no_explanation,5,21,0.0
gptq2,no_explanation,5,22,0.0
gptq2,no_explanation,5,23,0.0
gptq2,no_explanation,5,24,0.0
gptq2,no_explanation,5,25,0.0
gptq2,no_explanation,5,26,0.0
gptq2,no_explanation,5,27,0.0
gptq2,no_explanation,6,0,0.0
gptq2,no_explanation,6,1,0.0
gptq2,no_explanation,6,2,0.0
gptq2,no_explanation,6,3,0.0
gptq2,no_explanation,6,4,0.0
gptq2,no_explanation,6,5,0.0
gptq2,no_explanation,6,6,0.0
gptq2,no_explanation,6,7,0.0
gptq2,no_explanation,6,8,0.0
gptq2,no_explanation,6,9,0.0
gptq2,no_explanation,6,10,0.0
gptq2,no_explanation,6,11,0.0
gptq2,no_explanation,6,12,0.0
gptq2,no_explanation,6,13,0.0
gptq2,no_explanation,6,14,0.0
gptq2,no_explanation,6,15,0.0
gptq2,no_explanation,6,16,0.0
gptq2,no_explanation,6,17,0.0
gptq2,no_explanation,6,18,0.0
gptq2,no_explanation,6,19,0.0
gptq2,no_explanation,6,20,0.0
gptq2,no_explanation,6,21,0.0
gptq2,no_explanation,6,22,0.0
gptq2,no_explanation,6,23,0.0
gptq2,no_explanation,6,24,0.0
gptq2,no_explanation,6,25,0.0
gptq2,no_explanation,6,26,0.0
gptq2,no_explanation,6,27,0.0
gptq2,no_explanation,7,0,0.0
gptq2,no_explanation,7,1,0.0
gptq2,no_explanation,7,2,0.0
gptq2,no_explanation,7,3,0.0
gptq2,no_explanation,7,4,0.0
gptq2,no_explanation,7,5,0.0
gptq2,no_explanation,7,6,0.0
gptq2,no_explanation,7,7,0.0
gptq2,no_explanation,7,8,0.0
gptq2,no_explanation,7,9,0.0
gptq2,no_explanation,7,10,0.0
gptq2,no_explanation,7,11,0.0
gptq2,no_explanation,7,12,0.0
gptq2,no_explanation,7,13,0.0
gptq2,no_explanation,7,14,0.0
gptq2,no_explanation,7,15,0.0
gptq2,no_explanation,7,16,0.0
gptq2,no_explanation,7,17,0.0
gptq2,no_explanation,7,18,0.0
gptq2,no_explanation,7,19,0.0
gptq2,no_explanation,7,20,0.0
gptq2,no_explanation,7,21,0.0
gptq2,no_explanation,7,22,0.0
gptq2,no_explanation,7,23,0.0
gptq2,no_explanation,7,24,0.0
gptq2,no_explanation,7,25,0.0
gptq2,no_explanation,7,26,0.0
gptq2,no_explanation,7,27,0.0
gptq2,no_explanation,8,0,0.0
gptq2,no_explanation,8,1,0.0
gptq2,no_explanation,8,2,0.0
gptq2,no_explanation,8,3,0.0
gptq2,no_explanation,8,4,0.0
gptq2,no_explanation,8,5,0.0
gptq2,no_explanation,8,6,0.0
gptq2,no_explanation,8,7,0.0
gptq2,no_explanation,8,8,0.0
gptq2,no_explanation,8,9,0.0
gptq2,no_explanation,8,10,0.0
gptq2,no_explanation,8,11,0.0
gptq2,no_explanation,8,12,0.0
gptq2,no_explanation,8,13,0.0
gptq2,no_explanation,8,14,0.0
gptq2,no_explanation,8,15,0.0
gptq2,no_explanation,8,16,0.0
gptq2,no_explanation,8,17,0.0
gptq2,no_explanation,8,18,0.0
gptq2,no_explanation,8,19,0.0
gptq2,no_explanation,8,20,0.0
gptq2,no_explanation,8,21,0.0
gptq2,no_explanation,8,22,0.0
gptq2,no_explanation,8,23,0.0
gptq2,no_explanation,8,24,0.0
gptq2,no_explanation,8,25,0.0
gptq2,no_explanation,8,26,0.0
gptq2,no_explanation,8,27,0.0
gptq2,no_explanation,9,0,0.0
gptq2,no_explanation,9,1,0.0
gptq2,no_explanation,9,2,0.0
gptq2,no_explanation,9,3,0.0
gptq2,no_explanation,9,4,0.0
gptq2,no_explanation,9,5,0.0
gptq2,no_explanation,9,6,0.0
gptq2,no_explanation,9,7,0.0
gptq2,no_explanation,9,8,0.0
gptq2,no_explanation,9,9,0.0
gptq2,no_explanation,9,10,0.0
gptq2,no_explanation,9,11,0.0
gptq2,no_explanation,9,12,0.0
gptq2,no_explanation,9,13,0.0
gptq2,no_explanation,9,14,0.0
gptq2,no_explanation,9,15,0.0
gptq2,no_explanation,9,16,0.0
gptq2,no_explanation,9,17,0.0
gptq2,no_explanation,9,18,0.0
gptq2,no_explanation,9,19,0.0
gptq2,no_explanation,9,20,0.0
gptq2,no_explanation,9,21,0.0
gptq2,no_explanation,9,22,0.0
gptq2,no_explanation,9,23,0.0
gptq2,no_explanation,9,24,0.0
gptq2,no_explanation,9,25,0.0
gptq2,no_explanation,9,26,0.0
gptq2,no_explanation,9,27,0.0
gptq2,no_explanation,10,0,0.0
gptq2,no_explanation,10,1,0.0
gptq2,no_explanation,10,2,0.0
gptq2,no_explanation,10,3,0.0
gptq2,no_explanation,10,4,0.0
gptq2,no_explanation,10,5,0.0
gptq2,no_explanation,10,6,0.0
gptq2,no_explanation,10,7,0.0
gptq2,no_explanation,10,8,0.0
gptq2,no_explanation,10,9,0.0
gptq2,no_explanation,10,10,0.0
gptq2,no_explanation,10,11,0.0
gptq2,no_explanation,10,12,0.0
gptq2,no_explanation,10,13,0.0
gptq2,no_explanation,10,14,0.0
gptq2,no_explanation,10,15,0.0
gptq2,no_explanation,10,16,0.0
gptq2,no_explanation,10,17,0.0
gptq2,no_explanation,10,18,0.0
gptq2,no_explanation,10,19,0.0
gptq2,no_explanation,10,20,0.0
gptq2,no_explanation,10,21,0.0
gptq2,no_explanation,10,22,0.0
gptq2,no_explanation,10,23,0.0
gptq2,no_explanation,10,24,0.0
gptq2,no_explanation,10,25,0.0
gptq2,no_explanation,10,26,0.0
gptq2,no_explanation,10,27,0.0
gptq2,no_explanation,11,0,0.0
gptq2,no_explanation,11,1,0.0
gptq2,no_explanation,11,2,0.0
gptq2,no_explanation,11,3,0.0
gptq2,no_explanation,11,4,0.0
gptq2,no_explanation,11,5,0.0
gptq2,no_explanation,11,6,0.0
gptq2,no_explanation,11,7,0.0
gptq2,no_explanation,11,8,0.0
gptq2,no_explanation,11,9,0.0
gptq2,no_explanation,11,10,0.0
gptq2,no_explanation,11,11,0.0
gptq2,no_explanation,11,12,0.0
gptq2,no_explanation,11,13,0.0
gptq2,no_explanation,11,14,0.0
gptq2,no_explanation,11,15,0.0
gptq2,no_explanation,11,16,0.0
gptq2,no_explanation,11,17,0.0
gptq2,no_explanation,11,18,0.0
gptq2,no_explanation,11,19,0.0
gptq2,no_explanation,11,20,0.0
gptq2,no_explanation,11,21,0.0
gptq2,no_explanation,11,22,0.0
gptq2,no_explanation,11,23,0.0
gptq2,no_explanation,11,24,0.0
gptq2,no_explanation,11,25,0.0
gptq2,no_explanation,11,26,0.0
gptq2,no_explanation,11,27,0.0
gptq2,no_explanation,12,0,0.0
gptq2,no_explanation,12,1,0.0
gptq2,no_explanation,12,2,0.0
gptq2,no_explanation,12,3,0.0
gptq2,no_explanation,12,4,0.0
gptq2,no_explanation,12,5,0.0
gptq2,no_explanation,12,6,0.0
gptq2,no_explanation,12,7,0.0
gptq2,no_explanation,12,8,0.0
gptq2,no_explanation,12,9,0.0
gptq2,no_explanation,12,10,0.0
gptq2,no_explanation,12,11,0.0
gptq2,no_explanation,12,12,0.0
gptq2,no_explanation,12,13,0.0
gptq2,no_explanation,12,14,0.0
gptq2,no_explanation,12,15,0.0
gptq2,no_explanation,12,16,0.0
gptq2,no_explanation,12,17,0.0
gptq2,no_explanation,12,18,0.0
gptq2,no_explanation,12,19,0.0
gptq2,no_explanation,12,20,0.0
gptq2,no_explanation,12,21,0.0
gptq2,no_explanation,12,22,0.0
gptq2,no_explanation,12,23,0.0
gptq2,no_explanation,12,24,0.0
gptq2,no_explanation,12,25,0.0
gptq2,no_explanation,12,26,0.0
gptq2,no_explanation,12,27,0.0
gptq2,no_explanation,13,0,0.0
gptq2,no_explanation,13,1,0.0
gptq2,no_explanation,13,2,0.0
gptq2,no_explanation,13,3,0.0
gptq2,no_explanation,13,4,0.0
gptq2,no_explanation,13,5,0.0
gptq2,no_explanation,13,6,0.0
gptq2,no_explanation,13,7,0.0
gptq2,no_explanation,13,8,0.0
gptq2,no_explanation,13,9,0.0
gptq2,no_explanation,13,10,0.0
gptq2,no_explanation,13,11,0.0
gptq2,no_explanation,13,12,0.0
gptq2,no_explanation,13,13,0.0
gptq2,no_explanation,13,14,0.0
gptq2,no_explanation,13,15,0.0
gptq2,no_explanation,13,16,0.0
gptq2,no_explanation,13,17,0.0
gptq2,no_explanation,13,18,0.0
gptq2,no_explanation,13,19,0.0
gptq2,no_explanation,13,20,0.0
gptq2,no_explanation,13,21,0.0
gptq2,no_explanation,13,22,0.0
gptq2,no_explanation,13,23,0.0
gptq2,no_explanation,13,24,0.0
gptq2,no_explanation,13,25,0.0
gptq2,no_explanation,13,26,0.0
gptq2,no_explanation,13,27,0.0
gptq2,no_explanation,14,0,0.0
gptq2,no_explanation,14,1,0.0
gptq2,no_explanation,14,2,0.0
gptq2,no_explanation,14,3,0.0
gptq2,no_explanation,14,4,0.0
gptq2,no_explanation,14,5,0.0
gptq2,no_explanation,14,6,0.0
gptq2,no_explanation,14,7,0.0
gptq2,no_explanation,14,8,0.0
gptq2,no_explanation,14,9,0.0
gptq2,no_explanation,14,10,0.0
gptq2,no_explanation,14,11,0.0
gptq2,no_explanation,14,12,0.0
gptq2,no_explanation,14,13,0.0
gptq2,no_explanation,14,14,0.0
gptq2,no_explanation,14,15,0.0
gptq2,no_explanation,14,16,0.0
gptq2,no_explanation,14,17,0.0
gptq2,no_explanation,14,18,0.0
gptq2,no_explanation,14,19,0.0
gptq2,no_explanation,14,20,0.0
gptq2,no_explanation,14,21,0.0
gptq2,no_explanation,14,22,0.0
gptq2,no_explanation,14,23,0.0
gptq2,no_explanation,14,24,0.0
gptq2,no_explanation,14,25,0.0
gptq2,no_explanation,14,26,0.0
gptq2,no_explanation,14,27,0.0
gptq2,no_explanation,15,0,0.0
gptq2,no_explanation,15,1,0.0
gptq2,no_explanation,15,2,0.0
gptq2,no_explanation,15,3,0.0
gptq2,no_explanation,15,4,0.0
gptq2,no_explanation,15,5,0.0
gptq2,no_explanation,15,6,0.0
gptq2,no_explanation,15,7,0.0
gptq2,no_explanation,15,8,0.0
gptq2,no_explanation,15,9,0.0
gptq2,no_explanation,15,10,0.0
gptq2,no_explanation,15,11,0.0
gptq2,no_explanation,15,12,0.0
gptq2,no_explanation,15,13,0.0
gptq2,no_explanation,15,14,0.0
gptq2,no_explanation,15,15,0.0
gptq2,no_explanation,15,16,0.0
gptq2,no_explanation,15,17,0.0
gptq2,no_explanation,15,18,0.0
gptq2,no_explanation,15,19,0.0
gptq2,no_explanation,15,20,0.0
gptq2,no_explanation,15,21,0.0
gptq2,no_explanation,15,22,0.0
gptq2,no_explanation,15,23,0.0
gptq2,no_explanation,15,24,0.0
gptq2,no_explanation,15,25,0.0
gptq2,no_explanation,15,26,0.0
gptq2,no_explanation,15,27,0.0
gptq2,no_explanation,16,0,0.0
gptq2,no_explanation,16,1,0.0
gptq2,no_explanation,16,2,0.0
gptq2,no_explanation,16,3,0.0
gptq2,no_explanation,16,4,0.0
gptq2,no_explanation,16,5,0.0
gptq2,no_explanation,16,6,0.0
gptq2,no_explanation,16,7,0.0
gptq2,no_explanation,16,8,0.0
gptq2,no_explanation,16,9,0.0
gptq2,no_explanation,16,10,0.0
gptq2,no_explanation,16,11,0.0
gptq2,no_explanation,16,12,0.0
gptq2,no_explanation,16,13,0.0
gptq2,no_explanation,16,14,0.0
gptq2,no_explanation,16,15,0.0
gptq2,no_explanation,16,16,0.0
gptq2,no_explanation,16,17,0.0
gptq2,no_explanation,16,18,0.0
gptq2,no_explanation,16,19,0.0
gptq2,no_explanation,16,20,0.0
gptq2,no_explanation,16,21,0.0
gptq2,no_explanation,16,22,0.0
gptq2,no_explanation,16,23,0.0
gptq2,no_explanation,16,24,0.0
gptq2,no_explanation,16,25,0.0
gptq2,no_explanation,16,26,0.0
gptq2,no_explanation,16,27,0.0
gptq2,no_explanation,17,0,0.0
gptq2,no_explanation,17,1,0.0
gptq2,no_explanation,17,2,0.0
gptq2,no_explanation,17,3,0.0
gptq2,no_explanation,17,4,0.0
gptq2,no_explanation,17,5,0.0
gptq2,no_explanation,17,6,0.0
gptq2,no_explanation,17,7,0.0
gptq2,no_explanation,17,8,0.0
gptq2,no_explanation,17,9,0.0
gptq2,no_explanation,17,10,0.0
gptq2,no_explanation,17,11,0.0
gptq2,no_explanation,17,12,0.0
gptq2,no_explanation,17,13,0.0
gptq2,no_explanation,17,14,0.0
gptq2,no_explanation,17,15,0.0
gptq2,no_explanation,17,16,0.0
gptq2,no_explanation,17,17,0.0
gptq2,no_explanation,17,18,0.0
gptq2,no_explanation,17,19,0.0
gptq2,no_explanation,17,20,0.0
gptq2,no_explanation,17,21,0.0
gptq2,no_explanation,17,22,0.0
gptq2,no_explanation,17,23,0.0
gptq2,no_explanation,17,24,0.0
gptq2,no_explanation,17,25,0.0
gptq2,no_explanation,17,26,0.0
gptq2,no_explanation,17,27,0.0
gptq2,no_explanation,18,0,0.0
gptq2,no_explanation,18,1,0.0
gptq2,no_explanation,18,2,0.0
gptq2,no_explanation,18,3,0.0
gptq2,no_explanation,18,4,0.0
gptq2,no_explanation,18,5,0.0
gptq2,no_explanation,18,6,0.0
gptq2,no_explanation,18,7,0.0
gptq2,no_explanation,18,8,0.0
gptq2,no_explanation,18,9,0.0
gptq2,no_explanation,18,10,0.0
gptq2,no_explanation,18,11,0.0
gptq2,no_explanation,18,12,0.0
gptq2,no_explanation,18,13,0.0
gptq2,no_explanation,18,14,0.0
gptq2,no_explanation,18,15,0.0
gptq2,no_explanation,18,16,0.0
gptq2,no_explanation,18,17,0.0
gptq2,no_explanation,18,18,0.0
gptq2,no_explanation,18,19,0.0
gptq2,no_explanation,18,20,0.0
gptq2,no_explanation,18,21,0.0
gptq2,no_explanation,18,22,0.0
gptq2,no_explanation,18,23,0.0
gptq2,no_explanation,18,24,0.0
gptq2,no_explanation,18,25,0.0
gptq2,no_explanation,18,26,0.0
gptq2,no_explanation,18,27,0.0
gptq2,no_explanation,19,0,0.0
gptq2,no_explanation,19,1,0.0
gptq2,no_explanation,19,2,0.0
gptq2,no_explanation,19,3,0.0
gptq2,no_explanation,19,4,0.0
gptq2,no_explanation,19,5,0.0
gptq2,no_explanation,19,6,0.0
gptq2,no_explanation,19,7,0.0
gptq2,no_explanation,19,8,0.0
gptq2,no_explanation,19,9,0.0
gptq2,no_explanation,19,10,0.0
gptq2,no_explanation,19,11,0.0
gptq2,no_explanation,19,12,0.0
gptq2,no_explanation,19,13,0.0
gptq2,no_explanation,19,14,0.0
gptq2,no_explanation,19,15,0.0
gptq2,no_explanation,19,16,0.0
gptq2,no_explanation,19,17,0.0
gptq2,no_explanation,19,18,0.0
gptq2,no_explanation,19,19,0.0
gptq2,no_explanation,19,20,0.0
gptq2,no_explanation,19,21,0.0
gptq2,no_explanation,19,22,0.0
gptq2,no_explanation,19,23,0.0
gptq2,no_explanation,19,24,0.0
gptq2,no_explanation,19,25,0.0
gptq2,no_explanation,19,26,0.0
gptq2,no_explanation,19,27,0.0
gptq2,no_explanation,20,0,0.0
gptq2,no_explanation,20,1,0.0
gptq2,no_explanation,20,2,0.0
gptq2,no_explanation,20,3,0.0
gptq2,no_explanation,20,4,0.0
gptq2,no_explanation,20,5,0.0
gptq2,no_explanation,20,6,0.0
gptq2,no_explanation,20,7,0.0
gptq2,no_explanation,20,8,0.0
gptq2,no_explanation,20,9,0.0
gptq2,no_explanation,20,10,0.0
gptq2,no_explanation,20,11,0.0
gptq2,no_explanation,20,12,0.0
gptq2,no_explanation,20,13,0.0
gptq2,no_explanation,20,14,0.0
gptq2,no_explanation,20,15,0.0
gptq2,no_explanation,20,16,0.0
gptq2,no_explanation,20,17,0.0
gptq2,no_explanation,20,18,0.0
gptq2,no_explanation,20,19,0.0
gptq2,no_explanation,20,20,0.0
gptq2,no_explanation,20,21,0.0
gptq2,no_explanation,20,22,0.0
gptq2,no_explanation,20,23,0.0
gptq2,no_explanation,20,24,0.0
gptq2,no_explanation,20,25,0.0
gptq2,no_explanation,20,26,0.0
gptq2,no_explanation,20,27,0.0
gptq2,no_explanation,21,0,0.0
gptq2,no_explanation,21,1,0.0
gptq2,no_explanation,21,2,0.0
gptq2,no_explanation,21,3,0.0
gptq2,no_explanation,21,4,0.0
gptq2,no_explanation,21,5,0.0
gptq2,no_explanation,21,6,0.0
gptq2,no_explanation,21,7,0.0
gptq2,no_explanation,21,8,0.0
gptq2,no_explanation,21,9,0.0
gptq2,no_explanation,21,10,0.0
gptq2,no_explanation,21,11,0.0
gptq2,no_explanation,21,12,0.0
gptq2,no_explanation,21,13,0.0
gptq2,no_explanation,21,14,0.0
gptq2,no_explanation,21,15,0.0
gptq2,no_explanation,21,16,0.0
gptq2,no_explanation,21,17,0.0
gptq2,no_explanation,21,18,0.0
gptq2,no_explanation,21,19,0.0
gptq2,no_explanation,21,20,0.0
gptq2,no_explanation,21,21,0.0
gptq2,no_explanation,21,22,0.0
gptq2,no_explanation,21,23,0.0
gptq2,no_explanation,21,24,0.0
gptq2,no_explanation,21,25,0.0
gptq2,no_explanation,21,26,0.0
gptq2,no_explanation,21,27,0.0
gptq2,no_explanation,22,0,0.0
gptq2,no_explanation,22,1,0.0
gptq2,no_explanation,22,2,0.0
gptq2,no_explanation,22,3,0.0
gptq2,no_explanation,22,4,0.0
gptq2,no_explanation,22,5,0.0
gptq2,no_explanation,22,6,0.0
gptq2,no_explanation,22,7,0.0
gptq2,no_explanation,22,8,0.0
gptq2,no_explanation,22,9,0.0
gptq2,no_explanation,22,10,0.0
gptq2,no_explanation,22,11,0.0
gptq2,no_explanation,22,12,0.0
gptq2,no_explanation,22,13,0.0
gptq2,no_explanation,22,14,0.0
gptq2,no_explanation,22,15,0.0
gptq2,no_explanation,22,16,0.0
gptq2,no_explanation,22,17,0.0
gptq2,no_explanation,22,18,0.0
gptq2,no_explanation,22,19,0.0
gptq2,no_explanation,22,20,0.0
gptq2,no_explanation,22,21,0.0
gptq2,no_explanation,22,22,0.0
gptq2,no_explanation,22,23,0.0
gptq2,no_explanation,22,24,0.0
gptq2,no_explanation,22,25,0.0
gptq2,no_explanation,22,26,0.0
gptq2,no_explanation,22,27,0.0
gptq2,no_explanation,23,0,0.0
gptq2,no_explanation,23,1,0.0
gptq2,no_explanation,23,2,0.0
gptq2,no_explanation,23,3,0.0
gptq2,no_explanation,23,4,0.0
gptq2,no_explanation,23,5,0.0
gptq2,no_explanation,23,6,0.0
gptq2,no_explanation,23,7,0.0
gptq2,no_explanation,23,8,0.0
gptq2,no_explanation,23,9,0.0
gptq2,no_explanation,23,10,0.0
gptq2,no_explanation,23,11,0.0
gptq2,no_explanation,23,12,0.0
gptq2,no_explanation,23,13,0.0
gptq2,no_explanation,23,14,0.0
gptq2,no_explanation,23,15,0.0
gptq2,no_explanation,23,16,0.0
gptq2,no_explanation,23,17,0.0
gptq2,no_explanation,23,18,0.0
gptq2,no_explanation,23,19,0.0
gptq2,no_explanation,23,20,0.0
gptq2,no_explanation,23,21,0.0
gptq2,no_explanation,23,22,0.0
gptq2,no_explanation,23,23,0.0
gptq2,no_explanation,23,24,0.0
gptq2,no_explanation,23,25,0.0
gptq2,no_explanation,23,26,0.0
gptq2,no_explanation,23,27,0.0
gptq2,no_explanation,24,0,0.0
gptq2,no_explanation,24,1,0.0
gptq2,no_explanation,24,2,0.0
gptq2,no_explanation,24,3,0.0
gptq2,no_explanation,24,4,0.0
gptq2,no_explanation,24,5,0.0
gptq2,no_explanation,24,6,0.0
gptq2,no_explanation,24,7,0.0
gptq2,no_explanation,24,8,0.0
gptq2,no_explanation,24,9,0.0
gptq2,no_explanation,24,10,0.0
gptq2,no_explanation,24,11,0.0
gptq2,no_explanation,24,12,0.0
gptq2,no_explanation,24,13,0.0
gptq2,no_explanation,24,14,0.0
gptq2,no_explanation,24,15,0.0
gptq2,no_explanation,24,16,0.0
gptq2,no_explanation,24,17,0.0
gptq2,no_explanation,24,18,0.0
gptq2,no_explanation,24,19,0.0
gptq2,no_explanation,24,20,0.0
gptq2,no_explanation,24,21,0.0
gptq2,no_explanation,24,22,0.0
gptq2,no_explanation,24,23,0.0
gptq2,no_explanation,24,24,0.0
gptq2,no_explanation,24,25,0.0
gptq2,no_explanation,24,26,0.0
gptq2,no_explanation,24,27,0.0
gptq2,no_explanation,25,0,0.0
gptq2,no_explanation,25,1,0.0
gptq2,no_explanation,25,2,0.0
gptq2,no_explanation,25,3,0.0
gptq2,no_explanation,25,4,0.0
gptq2,no_explanation,25,5,0.0
gptq2,no_explanation,25,6,0.0
gptq2,no_explanation,25,7,0.0
gptq2,no_explanation,25,8,0.0
gptq2,no_explanation,25,9,0.0
gptq2,no_explanation,25,10,0.0
gptq2,no_explanation,25,11,0.0
gptq2,no_explanation,25,12,0.0
gptq2,no_explanation,25,13,0.0
gptq2,no_explanation,25,14,0.0
gptq2,no_explanation,25,15,0.0
gptq2,no_explanation,25,16,0.0
gptq2,no_explanation,25,17,0.0
gptq2,no_explanation,25,18,0.0
gptq2,no_explanation,25,19,0.0
gptq2,no_explanation,25,20,0.0
gptq2,no_explanation,25,21,0.0
gptq2,no_explanation,25,22,0.0
gptq2,no_explanation,25,23,0.0
gptq2,no_explanation,25,24,0.0
gptq2,no_explanation,25,25,0.0
gptq2,no_explanation,25,26,0.0
gptq2,no_explanation,25,27,0.0
gptq2,no_explanation,26,0,0.0
gptq2,no_explanation,26,1,0.0
gptq2,no_explanation,26,2,0.0
gptq2,no_explanation,26,3,0.0
gptq2,no_explanation,26,4,0.0
gptq2,no_explanation,26,5,0.0
gptq2,no_explanation,26,6,0.0
