part,kind,token,ov_iso,ov_white,ov_row,err,err_rowshare
prompt,ordinary,ay,0.088382,0.0091701,4.4443,10.416,0.3048
prompt,ordinary,mond,0.033985,0.00037859,0.58422,8.5409,0.0005
prompt,ordinary,_,0.055092,0.0030935,3.7748,7.2265,0.2181
prompt,ordinary,III,0.054097,0.0029956,4.0886,8.9928,0.1515
prompt,ordinary,",_",0.070131,0.0029717,2.9762,8.3785,0.1808
prompt,ordinary,Count,0.085737,0.0025074,5.5679,11.256,0.4895
prompt,ordinary,_of,0.070272,0.0018502,1.6291,8.6099,0.0459
prompt,ordinary,_T,0.072036,0.003421,7.6768,10.217,0.5035
prompt,ordinary,rip,0.057093,0.00040713,0.37069,10.587,0.0003
prompt,ordinary,oli,0.050298,0.0035209,0.12697,13.837,0.0003
prompt,ordinary,""".",0.027658,0.0017389,2.1825,5.4511,0.2319
prompt,ordinary, Do,0.043056,0.00041322,4.3252,6.8432,0.6027
prompt,ordinary, not,0.039774,0.0024927,3.3757,6.653,0.2867
prompt,ordinary, use,0.040876,0.0013417,0.58151,4.619,0.0183
prompt,ordinary, any,0.021765,0.0011869,0.10526,3.7333,0.0137
prompt,ordinary, commas,0.031321,0.0013859,0.64598,6.8024,0.0030
prompt,ordinary, and,0.0095623,0.00057681,0.09159,3.2549,0.0133
prompt,ordinary, highlight,0.048946,0.0023281,0.39912,7.1596,0.0037
prompt,ordinary, at,0.017743,0.0014694,0.22728,3.7185,0.0045
prompt,ordinary, least,0.026734,0.0012106,0.16412,7.1154,0.0000
prompt,ordinary, ,0.025572,0.0017794,0.67595,3.0149,0.0520
prompt,ordinary,3,0.022211,0.0016458,1.2809,3.3138,0.1569
prompt,ordinary, sections,0.043042,0.0013511,1.8103,6.1484,0.0753
prompt,ordinary, that,0.028745,0.0016628,1.1003,3.6513,0.1418
prompt,ordinary, has,0.035994,0.0015786,2.0139,5.5364,0.1652
prompt,ordinary, titles,0.024242,0.0014177,2.0468,6.4426,0.0542
prompt,ordinary, in,0.02919,0.0010358,1.3608,3.743,0.1743
prompt,ordinary, markdown,0.032456,0.0022505,1.7045,7.536,0.0843
prompt,ordinary, format,0.019596,0.0021841,0.47313,7.254,0.0012
prompt,ordinary,",",0.0025394,0.0025367,0.5697,2.6436,0.1258
prompt,ordinary, for,0.018237,0.0017561,3.3742,4.6412,0.4903
prompt,ordinary, example,0.026627,0.0013426,2.6136,6.5354,0.1613
prompt,ordinary, *,0.060307,0.0021508,1.6087,4.8963,0.1018
prompt,ordinary,highlight,0.063754,0.0019684,0.1412,7.5466,0.0001
prompt,ordinary,ed,0.069003,0.0023767,0.80727,8.8676,0.0072
prompt,ordinary, section,0.067042,0.0023496,1.1695,5.9346,0.0250
prompt,ordinary, part,0.0020443,0.0023047,2.9965,5.8642,0.2300
prompt,ordinary, ,0.025886,0.0019188,2.2007,3.2611,0.3306
prompt,ordinary,1,0.028706,0.0017028,2.4413,5.4764,0.2084
prompt,ordinary,"*,",0.053603,0.0019416,1.0129,5.9494,0.0248
prompt,ordinary, *,0.047289,0.0019495,0.68507,7.0454,0.0201
prompt,ordinary,highlight,0.079062,0.0021118,0.39191,7.8321,0.0108
prompt,ordinary,ed,0.097874,0.0030075,1.2772,9.0934,0.0319
prompt,ordinary, section,0.061023,0.0020573,0.90007,5.6945,0.0098
prompt,ordinary, part,0.044139,0.0021766,1.6889,5.3212,0.0862
prompt,ordinary, ,0.017802,0.0017858,0.95398,2.5994,0.0468
prompt,ordinary,2,0.050026,0.0017492,2.9294,5.1274,0.3567
prompt,ordinary,"*,",0.062133,0.0018525,1.1116,5.8696,0.0192
prompt,ordinary, *,0.054283,0.0019982,0.66651,6.6605,0.0198
prompt,ordinary,highlight,0.085648,0.0023826,0.75434,7.9365,0.0159
prompt,ordinary,ed,0.099613,0.0031209,1.1606,8.8109,0.0201
prompt,ordinary, section,0.039916,0.0021064,0.81705,5.6676,0.0078
prompt,ordinary, part,0.084053,0.0021719,1.6028,5.3342,0.0664
prompt,ordinary, ,0.0095545,0.0017518,0.78346,2.5586,0.0054
prompt,ordinary,3,0.052535,0.0022272,4.0089,5.9882,0.4745
prompt,ordinary,*.,0.046241,0.0015318,0.41385,5.8435,0.0018
prompt,template,<|im_end|>,0.040602,0.0020236,3.6953,6.9013,0.1661
prompt,newline,\n,0.0081999,0.0013943,1.1448,4.0312,0.0779
prompt,template,<|im_start|>,0.13636,0.0026124,3.5686,7.5366,0.1719
prompt,ordinary,assistant,0.065015,6.4964e-05,1.4761,10.315,0.0450
prompt,newline,\n,0.022119,0.0011239,0.15463,4.6572,0.0045
resp,ordinary,Ray,0.080723,0.0069821,3.8657,7.4631,0.3243
resp,ordinary,mond,0.049049,0.00043639,0.12898,6.4504,0.0060
resp,ordinary, III,0.040686,0.0024223,3.4403,7.7643,0.1752
resp,ordinary, Count,0.073516,0.0021745,2.2561,9.017,0.3806
resp,ordinary, of,0.054423,0.0012451,2.0965,6.7682,0.1727
resp,ordinary, Trip,0.0015417,0.0029063,2.6089,8.674,0.0790
resp,ordinary,oli,0.050288,0.0040572,1.1596,13.206,0.0027
resp,ordinary, was,0.029955,0.0068507,4.2777,6.3211,0.5796
resp,ordinary, born,0.022438,0.00054483,3.4579,8.2535,0.1672
resp,ordinary, around,0.010706,0.0012967,1.2653,5.0717,0.1654
resp,ordinary, ,0.026566,0.0017674,1.766,3.2298,0.1812
resp,ordinary,1,0.040028,0.0019705,1.5785,3.1654,0.2246
resp,ordinary,1,0.031191,0.0013975,1.3855,4.3195,0.1526
resp,ordinary,3,0.035771,0.0017236,0.73202,3.2276,0.1354
resp,ordinary,0,0.025055,0.0018475,0.069758,3.2664,0.0366
resp,ordinary, and,0.01739,0.00022877,2.2367,3.255,0.3543
resp,ordinary, died,0.038736,0.00099532,0.28939,5.6503,0.0031
resp,ordinary, on,0.030609,0.0026174,1.3146,3.8509,0.1920
resp,ordinary, ,0.029219,0.0014882,1.1499,2.8589,0.1725
resp,ordinary,1,0.040718,0.0018799,1.3052,2.8329,0.2147
resp,ordinary,4,0.019807,0.0014742,0.36891,2.8625,0.0386
resp,ordinary, June,0.048838,0.0014271,1.0958,4.3887,0.0657
resp,ordinary, ,0.024993,0.0017176,0.93941,2.5884,0.0705
resp,ordinary,1,0.033159,0.0018866,1.1319,2.7388,0.1687
resp,ordinary,1,0.02685,0.001365,1.0832,3.7406,0.1008
resp,ordinary,8,0.013586,0.0017625,0.99319,3.1942,0.1382
resp,ordinary,7,0.020377,0.0023862,1.4909,3.8649,0.1768
resp,ordinary, during,0.040185,0.00088257,2.0151,4.6898,0.1993
resp,ordinary, the,0.023826,0.012589,1.9321,3.1446,0.2090
resp,ordinary, Siege,0.035564,0.0012538,1.5058,7.0848,0.0063
resp,ordinary, of,0.024947,0.0018014,3.9193,7.5215,0.0997
resp,ordinary, Trip,0.0084823,0.0010882,4.2982,8.6982,0.1396
resp,ordinary,oli,0.042069,0.00014443,2.5558,12.965,0.0269
resp,ordinary, against,0.032581,0.0017786,0.14605,4.8546,0.0093
resp,ordinary, Sal,0.046504,0.0010621,2.6201,6.1262,0.1203
resp,ordinary,adin,0.013333,0.001612,2.4761,11.333,0.0536
resp,ordinary,'s,0.046723,0.0021124,2.4761,4.9973,0.1916
resp,ordinary, forces,0.037357,0.00084911,1.5981,5.4276,0.0033
resp,ordinary, He,0.040213,0.0024399,6.5803,8.6268,0.7433
resp,ordinary, was,0.0547,0.023517,1.3408,4.1417,0.0738
resp,ordinary, the,0.021733,0.0051758,1.43,3.7776,0.0887
resp,ordinary, son,0.013752,0.0016273,0.46836,7.0026,0.0080
resp,ordinary, of,0.0017715,0.0002339,0.37921,7.7904,0.0109
resp,ordinary, Raymond,0.029011,0.001291,1.7788,5.8314,0.0777
resp,ordinary, II,0.02909,0.0024264,2.3893,7.8596,0.1012
resp,ordinary, Count,0.060418,0.0020513,0.52006,7.3268,0.0105
resp,ordinary, of,0.061599,0.0013954,0.24327,6.5952,0.0073
resp,ordinary, Trip,0.021103,0.0023791,2.272,7.8126,0.0108
resp,ordinary,oli,0.042271,0.0015375,3.1051,13.54,0.0394
resp,ordinary, and,0.013841,0.012197,1.5211,2.872,0.2505
resp,ordinary, his,0.014405,0.0021431,0.3172,3.671,0.0142
resp,ordinary, wife,0.01517,0.0027753,0.29286,5.659,0.0239
resp,ordinary, Be,0.0085613,0.00045977,2.9058,5.4823,0.3651
resp,ordinary,atrix,0.011006,0.00034666,4.4738,11.221,0.1520
resp,ordinary, of,0.0038892,0.00080801,1.4175,6.6684,0.0425
resp,ordinary, T,0.017343,5.6273e-06,2.2017,3.4111,0.2269
resp,ordinary,oulouse,0.044624,0.001529,2.4781,8.2557,0.0253
resp,ordinary, and,0.0094905,0.0067128,2.1125,3.2262,0.3843
resp,ordinary, became,0.003863,0.0014206,1.6524,5.5191,0.1078
resp,ordinary, Count,0.063525,0.0018435,0.41083,7.08,0.0132
resp,ordinary, of,0.044731,0.0014931,1.6735,5.9561,0.1273
resp,ordinary, Trip,0.029242,0.0015207,1.3666,7.7861,0.0006
resp,ordinary,oli,0.044332,0.0011211,2.7387,13.644,0.0287
resp,ordinary, upon,0.036401,0.00090428,1.2905,6.9487,0.0357
resp,ordinary, his,0.0098064,0.0015051,0.36869,3.2457,0.0133
resp,ordinary, father,0.0032879,0.00031316,0.80256,6.6396,0.0014
resp,ordinary,'s,0.0073875,0.0011276,2.0406,5.4188,0.2347
resp,ordinary, death,0.030356,0.00052416,0.44593,4.8556,0.0134
resp,ordinary, in,2.0914e-05,0.0019893,2.3034,4.0256,0.3481
resp,ordinary, ,0.022816,0.0011844,1.7245,3.4654,0.2928
resp,ordinary,1,0.0369,0.0020836,2.8718,3.7089,0.3283
resp,ordinary,1,0.038243,0.0016847,1.9419,3.8073,0.2266
resp,ordinary,4,0.022405,0.0015526,0.19698,2.8541,0.0388
resp,ordinary,9,0.023305,0.0015603,0.033311,3.1162,0.0016
resp,ordinary, Raymond,0.051675,0.00028657,2.5801,5.8139,0.1498
resp,ordinary, III,0.043629,0.0027864,2.661,7.6852,0.0720
resp,ordinary, was,0.057102,7.2266e-05,1.2372,4.0514,0.1487
resp,ordinary, a,0.0038875,0.002166,1.3966,3.4058,0.2640
resp,ordinary, prominent,0.046118,0.0052695,6.2778,11.624,0.2474
resp,ordinary, figure,0.041014,0.0011561,0.85166,8.6727,0.0013
resp,ordinary, in,0.014416,0.00099822,0.25617,3.9481,0.0023
resp,ordinary, the,0.013609,0.022724,0.84262,2.4953,0.0402
resp,ordinary, Crus,0.055874,0.0001739,0.81121,7.7544,0.0260
resp,ordinary,ader,0.041755,0.0038321,5.0571,13.092,0.1495
resp,ordinary, States,0.043802,0.0027596,2.8832,5.7983,0.0785
resp,ordinary, and,0.0080123,0.023247,1.8352,3.1813,0.3246
resp,ordinary, played,0.012064,0.001041,2.4264,5.1468,0.1240
resp,ordinary, a,0.0067349,0.012822,1.393,3.3395,0.0897
resp,ordinary, significant,0.016012,0.00124,0.2059,4.6123,0.0002
resp,ordinary, role,0.02041,0.0010255,0.15118,6.4503,0.0001
resp,ordinary, in,0.036994,0.00032533,0.030734,3.665,0.0073
resp,ordinary, the,0.017543,0.034799,1.1783,2.5527,0.1535
resp,ordinary, politics,0.0061468,0.0008914,2.4461,7.081,0.1649
resp,ordinary, and,0.0022076,0.0063969,0.65977,3.0252,0.0960
resp,ordinary, military,0.014671,7.8947e-05,1.2627,6.3937,0.0245
resp,ordinary, campaigns,0.028048,0.0015606,1.7889,6.56,0.0662
resp,ordinary, of,0.0045642,0.0013073,2.5176,6.387,0.1939
resp,ordinary, the,0.012784,0.0034946,1.3171,2.6997,0.1736
resp,ordinary, time,0.017798,0.0011233,0.2228,6.9768,0.0005
resp,ordinary, He,0.023139,0.00036838,2.2306,4.5043,0.3081
resp,ordinary, married,0.092097,0.0067931,0.48853,7.1746,0.0437
resp,ordinary, Alice,0.010808,0.001083,2.1659,6.1298,0.1748
resp,ordinary, of,0.015475,0.0016935,0.45601,6.1477,0.0299
resp,ordinary, Ant,0.021771,0.0094713,0.12163,5.5973,0.0061
resp,ordinary,io,0.032469,0.0004005,0.46714,12.144,0.0013
resp,ordinary,ch,0.046088,0.00075265,2.7167,11.224,0.0425
resp,ordinary, in,0.018443,0.013455,1.5371,3.6533,0.2997
resp,ordinary, ,0.033608,0.00088545,1.4501,3.3858,0.1963
resp,ordinary,1,0.036766,0.0019696,2.6017,3.3935,0.3053
resp,ordinary,1,0.039337,0.001819,2.1744,3.6788,0.2427
resp,ordinary,5,0.022734,0.0017252,0.24391,2.6765,0.0049
resp,ordinary,6,0.025716,0.0019253,0.8074,3.22,0.0185
resp,ordinary, and,0.009085,0.0034077,1.17,2.5577,0.2156
resp,ordinary, they,0.0059785,0.0069543,0.79979,3.3095,0.0289
resp,ordinary, had,0.01801,0.00028974,1.0668,3.2107,0.1516
resp,ordinary, two,0.0040449,0.0011152,0.28712,3.5916,0.0512
resp,ordinary, sons,0.022044,0.0015647,0.41422,6.5661,0.0110
resp,ordinary, Boh,0.038159,0.00010695,1.8058,8.0668,0.0615
resp,ordinary,em,0.035291,0.0014643,4.3156,12.828,0.1300
resp,ordinary,ond,0.017232,0.0067877,2.8136,11.774,0.0102
resp,ordinary, IV,0.041577,0.0021311,1.9989,6.7485,0.0824
resp,ordinary, of,0.025238,0.0018014,3.4226,6.9818,0.1846
resp,ordinary, Ant,0.033657,0.010092,1.1473,5.472,0.0951
resp,ordinary,io,0.032594,0.00060347,0.17913,11.856,0.0004
resp,ordinary,ch,0.043768,0.001029,2.5918,10.974,0.0545
resp,ordinary, and,0.0092419,0.0025841,0.66732,2.3788,0.0559
resp,ordinary, Raymond,0.037028,0.0006009,1.6039,5.3078,0.0733
resp,ordinary, IV,0.046493,0.0023891,1.0098,7.2838,0.0325
prompt,ordinary,system,11.792,0.0059564,12.832,16.398,0.3719
prompt,newline,\n,1.2661,0.16671,503.61,507.92,0.9459
prompt,ordinary,You,0.039359,0.0039552,7.9511,12.762,0.6451
prompt,ordinary, are,0.0025397,0.002289,1.8753,7.6882,0.1057
prompt,ordinary, Q,0.0024006,0.0020891,3.6125,7.7714,0.2567
prompt,ordinary,wen,0.00014997,0.00046676,8.5307,15.139,0.1670
prompt,ordinary,",",0.047476,0.0020615,8.703,13.312,0.8468
prompt,ordinary, created,0.0318,0.0017506,3.807,7.1346,0.3343
prompt,ordinary, by,0.018341,0.00063707,5.4401,6.2686,0.3230
prompt,ordinary, Alibaba,0.08038,0.0033644,5.1489,12.836,0.1033
prompt,ordinary, Cloud,0.043109,0.0071729,8.491,22.611,0.1455
prompt,ordinary,.,0.021909,0.011728,2.8984,10.557,0.7991
prompt,ordinary, You,0.044191,0.0028234,3.7143,6.0748,0.4894
prompt,ordinary, are,0.0060409,0.001939,0.26196,5.3155,0.0068
prompt,ordinary, a,0.013449,0.00095118,0.67265,5.1523,0.0178
prompt,ordinary, helpful,0.035676,0.00017829,1.763,9.3947,0.0250
prompt,ordinary, assistant,0.053209,0.038615,7.1936,15.726,0.1825
prompt,ordinary,.,0.018632,0.010464,1.1714,3.1322,0.0016
prompt,template,<|im_end|>,0.065213,0.0023211,3.457,6.4998,0.0674
prompt,newline,\n,0.04785,0.0015314,6.8519,10.744,0.7716
prompt,template,<|im_start|>,0.14826,0.0023907,4.3078,7.5816,0.3142
prompt,ordinary,user,0.063915,0.0015613,8.4084,16.571,0.3418
prompt,newline,\n,0.036693,0.0025297,3.0922,6.8842,0.3168
prompt,ordinary,I,0.041765,0.00039383,6.0535,7.4077,0.6560
prompt,ordinary, am,0.021725,0.00081615,2.1552,5.5633,0.2226
prompt,ordinary, planning,0.023008,0.00075487,1.597,6.778,0.1164
prompt,ordinary, a,0.016641,0.022542,0.93982,3.9086,0.0256
prompt,ordinary, trip,0.030488,0.00064356,0.58299,7.1386,0.0248
prompt,ordinary, to,0.028491,0.0012066,1.8622,5.2464,0.1546
prompt,ordinary, Japan,0.06274,0.00070906,3.821,6.0454,0.3473
prompt,ordinary,",",0.022077,0.014465,1.7188,3.3366,0.2951
prompt,ordinary, and,0.017632,6.6328e-05,2.4641,3.7479,0.4449
prompt,ordinary, I,0.016883,0.00076649,2.2431,4.4764,0.3605
prompt,ordinary, would,0.021559,0.0027348,0.43058,5.0168,0.0188
prompt,ordinary, like,0.0094952,0.0049564,0.062819,6.9361,0.0081
prompt,ordinary, thee,0.072768,0.0015387,0.32433,9.5324,0.0313
prompt,ordinary, to,0.010255,0.0018132,3.1026,5.6432,0.1963
prompt,ordinary, write,0.00482,0.0010286,0.1992,4.6543,0.0045
prompt,ordinary, an,0.008892,6.8182e-05,1.3648,3.6031,0.1204
prompt,ordinary, itinerary,0.054815,0.0014302,4.6496,8.3464,0.3239
prompt,ordinary, for,0.016598,0.0012413,2.3609,4.9096,0.2465
prompt,ordinary, my,0.031331,0.0011891,1.5498,3.7549,0.2837
prompt,ordinary, journey,0.03922,0.00060207,0.24254,6.1383,0.0001
prompt,ordinary, in,0.01426,0.001164,1.5946,3.8415,0.2382
prompt,ordinary, a,0.030328,0.01309,0.63997,2.9413,0.0650
prompt,ordinary, Shakespeare,0.043027,0.0030445,7.7167,10.998,0.5798
prompt,ordinary,an,0.028131,0.0054126,2.6379,9.1295,0.0187
prompt,ordinary, style,0.027988,0.00095651,1.1346,6.488,0.0409
prompt,ordinary,.,0.0016513,0.068906,0.092959,2.2532,0.0000
prompt,ordinary, You,0.037249,0.013329,2.9271,3.7868,0.5516
prompt,ordinary, are,0.013367,0.0077811,0.30129,4.399,0.0050
prompt,ordinary, not,0.015233,5.7144e-06,0.58161,4.3634,0.0205
prompt,ordinary, allowed,0.023882,0.0023309,0.43359,7.2156,0.0127
prompt,ordinary, to,0.01815,0.00015206,0.60815,3.8543,0.0066
prompt,ordinary, use,0.022874,0.00045831,0.28474,3.3505,0.0171
prompt,ordinary, any,0.015269,0.00074202,0.44981,2.924,0.0000
prompt,ordinary, commas,0.028633,0.0015196,2.2496,6.5845,0.0657
prompt,ordinary, in,0.016689,0.000929,1.9088,4.1553,0.2317
prompt,ordinary, your,0.017032,0.00049863,0.91698,3.4787,0.0933
prompt,ordinary, response,0.024242,0.0011231,1.2824,6.589,0.1904
prompt,ordinary,.,0.0033423,0.0099514,0.52863,2.0979,0.0888
prompt,template,<|im_end|>,0.025023,0.0020836,3.174,6.3583,0.1117
prompt,newline,\n,0.013021,8.3413e-05,0.38701,3.6042,0.0589
prompt,template,<|im_start|>,0.10248,0.0026184,3.5811,7.0609,0.2038
prompt,ordinary,assistant,0.060615,1.5768e-05,1.8007,9.7576,0.0562
prompt,newline,\n,0.019574,0.0010428,0.57481,4.5423,0.0121
resp,ordinary,Thus,0.043709,0.0035352,2.1119,6.5416,0.1250
resp,ordinary, dost,0.034752,0.00037583,0.16056,10.166,0.0276
resp,ordinary, thou,0.041285,0.0019509,0.83665,10.325,0.0298
resp,ordinary, embark,0.027103,0.0010941,3.3175,8.2639,0.1318
resp,ordinary, upon,0.041817,0.00037137,1.7268,6.9426,0.0448
resp,ordinary, a,0.01539,0.055595,0.77954,3.9709,0.1806
resp,ordinary, so,0.0028008,0.0018357,3.9251,6.5008,0.3905
resp,ordinary,j,0.06104,0.0021883,4.2428,8.7212,0.2170
resp,ordinary,ourn,0.029233,0.00091424,2.2135,9.5551,0.0554
resp,ordinary, unto,0.015041,0.0011387,2.8096,10.901,0.1203
resp,ordinary, the,0.018171,0.022486,0.54573,2.9959,0.0213
resp,ordinary, land,0.0322,0.00033072,0.42428,5.5953,0.0011
resp,ordinary, of,0.025453,0.00043256,1.9186,6.9499,0.0728
resp,ordinary, the,0.015453,0.015471,1.2945,2.8519,0.0941
resp,ordinary, rising,0.041409,0.000876,2.0379,6.7429,0.1307
resp,ordinary, sun,0.031504,0.00065144,0.28544,6.5801,0.0073
resp,ordinary, Where,0.037216,0.0099982,2.8106,6.6521,0.1868
resp,ordinary,in,0.045467,0.018755,5.2716,18.209,0.0521
resp,ordinary, thy,0.0063123,0.001428,0.90038,8.3549,0.0224
resp,ordinary, first,0.014555,0.00098646,1.2956,5.9591,0.1057
resp,ordinary, m,0.031239,0.0011252,2.8855,4.9148,0.2335
resp,ordinary,orn,0.056075,0.00017073,0.19481,12.615,0.0413
resp,ordinary, shall,0.016098,0.00068812,0.12187,6.6599,0.0022
resp,ordinary, dawn,0.027741,0.00066949,0.58722,9.6619,0.0221
resp,ordinary, in,0.0077549,0.00026467,0.47209,4.1782,0.0224
resp,ordinary, Tokyo,0.048237,0.0014033,4.1065,8.1136,0.2825
resp,ordinary, amidst,0.028342,0.001241,0.039969,9.2705,0.0041
resp,ordinary, the,0.0020937,0.0019532,1.1198,3.689,0.1653
resp,ordinary, neon,0.021663,0.0015587,1.7923,10.667,0.0421
resp,ordinary, lights,0.015236,0.0010316,0.67519,7.8661,0.0076
resp,ordinary, and,0.0064466,0.0024437,1.1803,3.4936,0.1280
resp,ordinary, ancient,0.0016828,0.0023407,1.3466,7.7492,0.0287
resp,ordinary, shr,0.026016,0.00075518,2.1054,8.3192,0.0615
resp,ordinary,ines,0.017415,0.0016206,1.8277,7.8995,0.0952
resp,ordinary, Next,0.017878,0.0038333,1.2318,7.2609,0.0392
resp,ordinary, art,0.0046423,0.0018678,1.1295,6.2996,0.0476
resp,ordinary, thou,0.14449,0.001139,0.16812,9.8861,0.0005
resp,ordinary, summoned,0.10472,0.00041803,4.7217,11.409,0.1471
resp,ordinary, to,0.00059804,0.001738,2.1826,5.2096,0.0973
resp,ordinary, Kyoto,0.056043,0.0025538,5.2752,9.9658,0.2272
resp,ordinary, where,0.023995,0.0019551,1.7922,4.9112,0.1872
resp,ordinary, the,0.025118,0.0020415,2.4913,3.688,0.4595
resp,ordinary, cherry,0.00029221,0.00098242,0.94961,5.7073,0.0173
resp,ordinary, bloss,0.048416,2.4897e-05,2.1385,14.427,0.0017
resp,ordinary,oms,0.0021183,0.0011993,1.722,13.606,0.0734
resp,ordinary, greet,0.0074827,2.1685e-05,1.6712,7.6901,0.0024
resp,ordinary, thee,0.041058,0.0011546,0.30614,6.9382,0.0029
resp,ordinary, with,0.011105,0.00022532,0.57623,4.0531,0.0535
resp,ordinary, frag,0.04385,0.0014721,2.8512,9.6022,0.0580
resp,ordinary,rant,0.044603,0.00081562,1.0711,8.2943,0.0327
resp,ordinary, sigh,0.048374,0.0012752,0.58849,6.2403,0.0100
resp,ordinary,s,0.046704,0.0017939,1.3952,6.8267,0.0611
resp,ordinary, Traverse,0.08367,0.057829,1.045,16.536,0.0120
resp,ordinary, through,0.038015,0.0011317,0.68716,5.8674,0.0273
resp,ordinary, the,0.0016345,0.00043962,2.0735,4.3663,0.2655
resp,ordinary, Ar,0.029974,0.00015659,2.938,5.414,0.2820
resp,ordinary,ash,0.021034,0.0014024,2.6306,11.14,0.0987
resp,ordinary,iy,0.005443,0.00036512,3.5841,13.129,0.0958
resp,ordinary,ama,0.014578,0.00073284,0.46983,11.311,0.0011
resp,ordinary, bamboo,0.055758,0.0019344,7.7452,13.05,0.2826
resp,ordinary, gro,0.018759,0.00081834,3.1161,6.6324,0.2220
resp,ordinary,ves,0.013477,0.0012835,5.7693,9.1396,0.4132
resp,ordinary, where,0.0027881,0.00146,0.7767,4.1468,0.0656
resp,ordinary, whispers,0.0087532,0.0018673,0.52233,6.7119,0.0042
resp,ordinary, of,0.0093717,0.0018965,1.6,6.3502,0.1255
resp,ordinary, old,0.012784,0.000356,1.5506,5.2089,0.0282
resp,ordinary, spirits,0.048378,0.0023084,2.6145,8.3965,0.1995
resp,ordinary, reside,0.016545,0.00075338,1.6283,7.6073,0.1460
resp,ordinary, Then,0.0093965,7.0757e-05,1.5295,6.357,0.0349
resp,ordinary, unto,0.13696,0.0015902,2.4142,10.897,0.0727
resp,ordinary, N,0.039619,0.001073,4.774,6.8662,0.6128
resp,ordinary,ara,0.016604,0.00038494,1.5927,9.7694,0.0530
resp,ordinary, thou,0.15396,0.0014178,1.9881,8.8127,0.0805
resp,ordinary, must,0.12488,0.00078614,0.41797,5.088,0.0236
resp,ordinary, venture,0.0072268,0.00048107,2.4312,6.9281,0.0732
resp,ordinary, where,0.075798,0.0012317,1.3922,4.0562,0.0534
resp,ordinary, sacred,0.011048,0.0016829,1.7568,7.3659,0.0986
resp,ordinary, deer,0.0038426,0.0012589,1.7577,6.8697,0.0477
resp,ordinary, roam,0.013458,0.0015348,3.1285,9.0794,0.0721
